id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado,valor_item
17734,7227,200,5,2429.6,0.03,11783.56
17735,7227,83,4,3350.85,0.03,13001.297999999999
17736,7227,112,5,451.42,0.01,2234.529
17737,7228,12,3,2598.8,0.03,7562.508000000001
17738,7229,63,3,2983.1,0.0,8949.3
17739,7230,115,2,2791.97,0.19,4522.9914
17740,7231,147,2,2795.13,0.04,5366.6496
17741,7232,90,5,589.91,0.03,2861.0634999999997
17742,7232,68,5,1977.17,0.03,9589.2745
17743,7233,81,2,1658.25,0.05,3150.6749999999997
17744,7233,110,5,2203.59,0.0,11017.95
17745,7234,151,3,679.42,0.06,1915.9643999999996
17746,7234,113,3,320.97,0.27,702.9243
17747,7235,171,3,54.55,0.04,157.10399999999998
17748,7235,5,3,1315.11,0.01,3905.8767
17749,7235,52,5,1116.78,0.05,5304.704999999999
17750,7235,169,2,351.51,0.03,681.9294
17751,7236,96,2,1490.17,0.04,2861.1264
17752,7236,44,2,1074.2,0.06,2019.4959999999999
17753,7236,119,4,1076.17,0.07,4003.3524
17754,7237,150,5,2548.89,0.04,12234.671999999999
17755,7237,30,1,3175.41,0.02,3111.9017999999996
17756,7238,183,5,321.63,0.05,1527.7425
17757,7238,62,5,239.55,0.03,1161.8174999999999
17758,7238,60,1,502.7,0.0,502.7
17759,7239,176,1,591.68,0.23,455.5936
17760,7240,95,3,2803.85,0.05,7990.972499999999
17761,7241,111,5,2142.12,0.19,8675.586
17762,7241,147,4,2707.78,0.07,10072.9416
17763,7241,4,5,2496.6,0.28,8987.76
17764,7241,100,5,2701.35,0.03,13101.547499999999
17765,7242,22,5,510.37,0.13,2220.1095
17766,7243,62,3,239.55,0.03,697.0905
17767,7243,37,2,2269.96,0.01,4494.5208
17768,7243,77,5,1519.43,0.03,7369.235500000001
17769,7243,144,2,595.54,0.04,1143.4368
17770,7244,57,3,1864.38,0.01,5537.2086
17771,7244,42,5,2752.77,0.04,13213.296
17772,7245,111,2,2380.13,0.1,4284.234
17773,7245,75,5,1736.66,0.09,7901.803000000002
17774,7245,38,5,99.07,0.2,396.28
17775,7246,4,3,3363.47,0.03,9787.697699999999
17776,7246,162,2,238.62,0.03,462.9228
17777,7247,71,4,667.58,0.04,2563.5072
17778,7247,31,5,177.84,0.01,880.308
17779,7248,64,5,906.12,0.01,4485.294
17780,7248,104,4,1705.0,0.16,5728.8
17781,7248,66,1,925.77,0.12,814.6776
17782,7248,118,2,2457.3,0.18,4029.9720000000007
17783,7248,78,2,3017.05,0.07,5611.713
17784,7249,76,5,642.96,0.02,3150.504
17785,7249,92,1,1964.34,0.04,1885.7663999999997
17786,7250,130,1,635.29,0.02,622.5842
17787,7251,140,2,755.4,0.19,1223.748
17788,7251,153,3,2558.83,0.24,5834.1323999999995
17789,7252,156,5,56.07,0.04,269.136
17790,7253,60,3,447.4,0.11,1194.5579999999998
17791,7253,25,4,885.23,0.3,2478.644
17792,7254,151,2,701.11,0.03,1360.1534
17793,7254,137,2,141.22,0.03,273.9668
17794,7254,165,2,1834.36,0.04,3521.9711999999995
17795,7255,170,5,1159.5,0.14,4985.85
17796,7255,112,4,414.94,0.09,1510.3816
17797,7255,102,4,526.54,0.19,1705.9895999999999
17798,7255,1,3,1263.87,0.22,2957.4557999999997
17799,7255,91,4,2316.62,0.12,8154.502399999999
17800,7256,147,2,2212.81,0.24,3363.4712
17801,7256,159,5,2851.85,0.16,11977.77
17802,7257,34,5,1351.45,0.01,6689.6775
17803,7257,174,4,1160.4,0.03,4502.352
17804,7257,4,5,3398.15,0.02,16650.935
17805,7258,50,2,2673.58,0.1,4812.444
17806,7258,22,5,510.37,0.13,2220.1095
17807,7258,164,3,1591.78,0.27,3485.9982
17808,7258,163,2,542.86,0.29,770.8611999999999
17809,7259,63,2,2953.27,0.01,5847.4746
17810,7260,168,4,1024.3,0.0,4097.2
17811,7260,36,5,1490.09,0.02,7301.441
17812,7261,5,1,1328.39,0.0,1328.39
17813,7262,80,3,2332.04,0.03,6786.2364
17814,7262,141,2,1783.79,0.04,3424.8768
17815,7263,50,5,2584.46,0.13,11242.401
17816,7263,34,3,1324.15,0.03,3853.2765
17817,7263,61,3,367.89,0.12,971.2296000000001
17818,7264,160,2,2285.46,0.23,3519.6084
17819,7264,108,4,1092.65,0.02,4283.188
17820,7265,109,4,1951.71,0.05,7416.498
17821,7266,56,1,1711.0,0.23,1317.47
17822,7267,70,1,1129.72,0.04,1084.5312
17823,7267,170,2,1321.29,0.02,2589.7284
17824,7267,11,5,1421.82,0.02,6966.918
17825,7267,189,4,2030.94,0.01,8042.5224
17826,7267,71,1,688.45,0.01,681.5655
17827,7268,134,4,267.66,0.05,1017.1080000000001
17828,7269,62,4,177.81,0.28,512.0928
17829,7270,173,2,2149.84,0.15,3654.728
17830,7270,95,5,2213.57,0.25,8300.8875
17831,7270,31,1,176.05,0.02,172.529
17832,7271,9,5,2570.43,0.04,12338.063999999998
17833,7271,128,3,1298.55,0.03,3778.7804999999994
17834,7272,56,2,2133.2,0.04,4095.7439999999997
17835,7273,27,4,2034.63,0.13,7080.5124000000005
17836,7273,90,1,516.93,0.15,439.3904999999999
17837,7273,69,4,764.39,0.17,2537.7747999999997
17838,7274,113,3,329.76,0.25,741.96
17839,7275,118,5,2906.81,0.03,14098.028499999999
17840,7275,12,1,2598.8,0.03,2520.8360000000002
17841,7276,3,1,2405.05,0.01,2380.9995000000004
17842,7277,128,5,1325.32,0.01,6560.334
17843,7277,155,5,872.18,0.02,4273.682
17844,7277,171,3,55.68,0.02,163.6992
17845,7278,2,4,3361.28,0.01,13310.668800000001
17846,7279,98,1,2832.32,0.1,2549.088
17847,7279,197,5,2861.72,0.02,14022.427999999998
17848,7280,163,2,756.94,0.01,1498.7412000000002
17849,7281,110,3,2137.48,0.03,6220.0668000000005
17850,7282,82,1,3170.25,0.03,3075.1425
17851,7283,103,1,1484.52,0.2,1187.616
17852,7283,197,1,2102.49,0.28,1513.7927999999997
17853,7284,163,5,764.59,0.0,3822.9500000000003
17854,7284,76,4,636.4,0.03,2469.232
17855,7284,119,5,1122.45,0.03,5443.8825
17856,7284,152,4,1717.21,0.01,6800.1516
17857,7285,154,1,743.42,0.26,550.1307999999999
17858,7285,24,3,2824.26,0.04,8133.8688
17859,7285,195,1,110.39,0.14,94.9354
17860,7285,89,4,1537.34,0.19,4980.9816
17861,7285,39,5,173.66,0.04,833.5679999999999
17862,7285,70,2,1106.18,0.06,2079.6184
17863,7286,131,2,3453.85,0.01,6838.623
17864,7286,142,2,3179.2,0.02,6231.232
17865,7287,139,4,741.73,0.0,2966.92
17866,7287,152,4,1717.21,0.01,6800.1516
17867,7287,101,1,1819.53,0.01,1801.3346999999999
17868,7287,197,4,2890.92,0.01,11448.0432
17869,7287,42,3,2781.45,0.03,8094.0194999999985
17870,7288,27,3,2291.88,0.02,6738.1272
17871,7288,113,5,417.7,0.05,1984.0749999999998
17872,7288,187,3,781.94,0.02,2298.9036
17873,7288,120,5,727.6,0.01,3601.62
17874,7288,13,3,1935.59,0.02,5690.634599999999
17875,7289,95,2,2892.39,0.02,5669.0844
17876,7289,3,5,2405.05,0.01,11904.9975
17877,7290,106,2,2211.43,0.04,4245.945599999999
17878,7290,24,5,2883.1,0.02,14127.19
17879,7290,74,4,2816.67,0.01,11154.0132
17880,7291,38,1,121.36,0.02,118.9328
17881,7291,152,3,1682.52,0.03,4896.133199999999
17882,7291,198,2,1507.35,0.02,2954.406
17883,7291,164,1,2136.91,0.02,2094.1717999999996
17884,7292,98,4,3021.14,0.04,11601.177599999999
17885,7292,158,2,1856.73,0.0,3713.46
17886,7292,1,1,1555.54,0.04,1493.3183999999999
17887,7293,74,3,2845.12,0.0,8535.36
17888,7293,75,3,1851.17,0.03,5386.9047
17889,7293,186,5,2100.37,0.03,10186.794499999998
17890,7293,31,4,170.66,0.05,648.5079999999999
17891,7294,142,5,2984.55,0.08,13728.93
17892,7294,172,3,2648.04,0.03,7705.796399999999
17893,7294,158,5,1378.19,0.28,4961.484
17894,7294,101,5,1709.26,0.07,7948.058999999998
17895,7295,121,5,1269.4,0.05,6029.65
17896,7295,187,2,606.4,0.24,921.728
17897,7296,102,4,559.04,0.14,1923.0975999999998
17898,7296,183,1,257.31,0.24,195.5556
17899,7297,44,1,1097.06,0.04,1053.1776
17900,7297,15,5,1414.32,0.01,7000.883999999999
17901,7298,49,3,2075.58,0.01,6164.4726
17902,7298,187,3,758.0,0.05,2160.2999999999997
17903,7298,124,3,2176.82,0.01,6465.155400000001
17904,7298,186,4,2078.72,0.04,7982.2847999999985
17905,7299,34,5,1310.5,0.04,6290.4
17906,7299,180,3,3495.8,0.0,10487.400000000001
17907,7299,161,4,2242.75,0.02,8791.58
17908,7300,112,2,437.74,0.04,840.4608
17909,7301,189,1,2010.42,0.02,1970.2116
17910,7301,53,2,211.4,0.0,422.8
17911,7302,94,2,2617.07,0.01,5181.7986
17912,7302,17,2,3237.8,0.02,6346.088000000001
17913,7302,182,5,1015.85,0.02,4977.665
17914,7303,116,5,1220.89,0.01,6043.405500000001
17915,7303,127,3,1970.85,0.04,5676.047999999999
17916,7303,85,1,3299.23,0.03,3200.2531
17917,7303,51,5,35.55,0.02,174.195
17918,7303,174,1,1172.36,0.02,1148.9127999999998
17919,7303,110,2,2137.48,0.03,4146.7112
17920,7304,178,3,1736.27,0.03,5052.5457
17921,7305,20,3,2278.64,0.02,6699.2016
17922,7305,191,4,1879.63,0.01,7443.3348000000005
17923,7306,120,2,698.2,0.05,1326.58
17924,7307,6,5,2676.56,0.0,13382.8
17925,7307,130,1,641.78,0.01,635.3621999999999
17926,7308,183,1,325.02,0.04,312.01919999999996
17927,7308,11,4,1392.81,0.04,5348.390399999999
17928,7308,65,1,2679.93,0.0,2679.93
17929,7309,131,3,3035.2,0.13,7921.8719999999985
17930,7309,103,4,1837.09,0.01,7274.876399999999
17931,7309,195,3,124.51,0.03,362.32410000000004
17932,7310,65,3,2679.93,0.0,8039.789999999999
17933,7310,151,2,722.79,0.0,1445.58
17934,7310,185,4,932.67,0.03,3618.7596
17935,7310,145,4,3252.76,0.01,12880.929600000001
17936,7310,192,4,1633.68,0.03,6338.6784
17937,7311,100,3,2088.68,0.25,4699.529999999999
17938,7312,124,2,2154.83,0.02,4223.4668
17939,7313,59,1,645.59,0.0,645.59
17940,7314,169,1,355.13,0.02,348.0274
17941,7314,95,2,2921.91,0.01,5785.3818
17942,7314,200,4,2429.6,0.03,9426.848
17943,7315,186,4,2078.72,0.04,7982.2847999999985
17944,7315,75,2,1813.0,0.05,3444.7
17945,7315,198,1,1491.97,0.03,1447.2109
17946,7316,53,2,169.12,0.2,270.59200000000004
17947,7316,59,3,497.1,0.23,1148.3010000000002
17948,7316,67,5,2597.85,0.11,11560.4325
17949,7316,68,2,1671.42,0.18,2741.1288000000004
17950,7317,56,2,1799.88,0.19,2915.8056000000006
17951,7317,13,2,1915.84,0.03,3716.7295999999997
17952,7318,39,1,171.85,0.05,163.2575
17953,7318,153,3,3299.54,0.02,9700.647599999998
17954,7319,183,5,270.85,0.2,1083.4
17955,7319,21,3,980.42,0.15,2500.071
17956,7320,152,2,1665.18,0.04,3197.1456
17957,7320,64,4,887.81,0.03,3444.7027999999996
17958,7321,197,4,2482.1,0.15,8439.14
17959,7321,87,4,1281.91,0.24,3897.0064
17960,7322,146,5,2564.76,0.03,12439.086000000001
17961,7322,113,4,417.7,0.05,1587.26
17962,7322,178,3,1700.47,0.05,4846.3395
17963,7323,139,3,712.06,0.04,2050.7327999999998
17964,7323,184,3,2999.65,0.06,8459.013
17965,7324,51,5,35.19,0.03,170.67149999999998
17966,7325,37,4,1811.38,0.21,5723.960800000001
17967,7325,91,3,1948.06,0.26,4324.693200000001
17968,7326,151,1,722.79,0.0,722.79
17969,7326,41,3,931.96,0.04,2684.0448
17970,7327,134,1,273.3,0.0,273.3
17971,7327,63,4,2983.1,0.0,11932.4
17972,7327,124,5,2198.81,0.0,10994.05
17973,7327,172,1,2675.34,0.02,2621.8332
17974,7328,138,4,1672.38,0.03,6488.834400000001
17975,7328,85,4,3333.24,0.02,13066.300799999999
17976,7328,66,1,1020.45,0.03,989.8365
17977,7329,140,4,885.96,0.05,3366.648
17978,7329,145,3,3219.91,0.02,9466.535399999999
17979,7329,1,2,1604.15,0.01,3176.217
17980,7330,186,1,2078.72,0.04,1995.5711999999996
17981,7330,118,1,2697.04,0.1,2427.3360000000002
17982,7331,102,1,637.05,0.02,624.309
17983,7332,134,5,256.39,0.09,1166.5745
17984,7332,147,2,2416.62,0.17,4011.5891999999994
17985,7333,25,2,885.23,0.3,1239.322
17986,7333,166,1,1236.02,0.1,1112.4180000000001
17987,7333,17,4,3237.8,0.02,12692.176000000001
17988,7333,103,4,1465.96,0.21,4632.4336
17989,7333,36,1,1125.17,0.26,832.6258
17990,7334,187,3,566.51,0.29,1206.6662999999999
17991,7335,12,2,2304.09,0.14,3963.0348000000004
17992,7335,131,3,3174.75,0.09,8667.067500000001
17993,7335,149,3,68.64,0.23,158.5584
17994,7335,138,4,1534.45,0.11,5462.642
17995,7336,99,2,3078.65,0.04,5911.008
17996,7336,14,2,2044.86,0.15,3476.2619999999997
17997,7337,33,3,1629.36,0.28,3519.4175999999998
17998,7338,1,1,1555.54,0.04,1493.3183999999999
17999,7338,173,5,2402.76,0.05,11413.11
18000,7338,19,5,939.3,0.0,4696.5
18001,7339,174,5,837.4,0.3,2930.8999999999996
18002,7340,24,2,2941.94,0.0,5883.88
18003,7340,199,4,1975.37,0.02,7743.4504
18004,7340,155,4,889.98,0.0,3559.92
18005,7341,17,3,3204.76,0.03,9325.8516
18006,7341,34,1,1324.15,0.03,1284.4255
18007,7341,86,4,2345.35,0.03,9099.957999999999
18008,7341,100,5,2784.9,0.0,13924.5
18009,7342,122,2,732.79,0.05,1392.301
18010,7342,51,2,29.02,0.2,46.432
18011,7343,183,1,328.4,0.03,318.54799999999994
18012,7343,194,5,898.64,0.02,4403.335999999999
18013,7344,49,4,2033.65,0.03,7890.562
18014,7345,186,3,1580.69,0.27,3461.7110999999995
18015,7345,159,4,3191.36,0.06,11999.5136
18016,7345,172,4,2620.74,0.04,10063.641599999999
18017,7346,122,2,748.22,0.03,1451.5468
18018,7346,1,5,1571.74,0.03,7622.938999999999
18019,7346,7,5,482.28,0.03,2339.0579999999995
18020,7347,177,4,573.46,0.0,2293.84
18021,7347,46,1,441.22,0.02,432.3956
18022,7347,83,5,3350.85,0.03,16251.6225
18023,7347,49,1,2054.62,0.02,2013.5276
18024,7347,139,4,712.06,0.04,2734.3104
18025,7347,9,1,2570.43,0.04,2467.6128
18026,7348,134,1,278.93,0.01,276.1407
18027,7348,170,1,1307.81,0.03,1268.5756999999999
18028,7349,28,2,2802.65,0.04,5381.088
18029,7349,102,1,624.05,0.04,599.088
18030,7349,130,4,622.33,0.04,2389.7472000000002
18031,7350,110,1,2137.48,0.03,2073.3556
18032,7350,98,5,2800.85,0.11,12463.7825
18033,7351,95,5,2951.42,0.0,14757.1
18034,7352,163,4,764.59,0.0,3058.36
18035,7352,27,5,2291.88,0.02,11230.212000000001
18036,7353,93,4,2713.07,0.06,10201.1432
18037,7354,40,5,468.64,0.01,2319.7679999999996
18038,7354,6,2,2623.03,0.02,5141.138800000001
18039,7355,101,4,1819.53,0.01,7205.3387999999995
18040,7355,7,1,477.31,0.04,458.2176
18041,7355,162,1,236.16,0.04,226.71359999999999
18042,7355,189,5,2030.94,0.01,10053.153
18043,7356,95,2,2862.88,0.03,5553.9872000000005
18044,7357,1,3,1344.89,0.17,3348.7761
18045,7358,83,3,3385.39,0.02,9953.0466
18046,7359,142,2,2627.7,0.19,4256.874
18047,7359,160,4,2196.42,0.26,6501.4032
18048,7360,171,2,56.25,0.01,111.375
18049,7360,195,3,121.94,0.05,347.529
18050,7360,188,3,95.05,0.04,273.74399999999997
18051,7360,73,3,1428.35,0.05,4070.797499999999
18052,7360,7,4,497.2,0.0,1988.8
18053,7360,149,2,86.47,0.03,167.7518
18054,7361,7,3,477.31,0.04,1374.6528
18055,7361,182,5,1005.48,0.03,4876.5779999999995
18056,7361,131,3,3418.97,0.02,10051.7718
18057,7361,48,5,3091.09,0.02,15146.341
18058,7362,135,5,1825.81,0.18,7485.821
18059,7363,171,1,46.02,0.19,37.2762
18060,7363,16,3,329.85,0.19,801.5355000000001
18061,7363,137,3,107.74,0.26,239.1828
18062,7364,81,5,1501.16,0.14,6454.988
18063,7364,192,1,1667.37,0.01,1650.6962999999998
18064,7364,138,3,1620.65,0.06,4570.233
18065,7365,156,4,55.49,0.05,210.862
18066,7366,194,5,889.47,0.03,4313.9295
18067,7366,166,4,1359.63,0.01,5384.134800000001
18068,7366,190,3,1998.59,0.01,5935.8123
18069,7366,199,2,1914.9,0.05,3638.31
18070,7366,184,4,3127.3,0.02,12259.016
18071,7366,109,2,2013.34,0.02,3946.1463999999996
18072,7367,17,1,3270.84,0.01,3238.1316
18073,7367,190,4,1473.71,0.27,4303.2332
18074,7368,81,4,1710.62,0.02,6705.630399999999
18075,7368,96,1,1505.69,0.03,1460.5193
18076,7368,48,1,3122.63,0.01,3091.4037000000003
18077,7368,191,5,1860.65,0.02,9117.185
18078,7368,91,4,2553.54,0.03,9907.7352
18079,7369,68,3,1997.55,0.02,5872.797
18080,7369,133,3,2799.94,0.01,8315.8218
18081,7369,153,4,3232.2,0.04,12411.648
18082,7369,182,2,995.12,0.04,1910.6304
18083,7370,149,5,64.18,0.28,231.048
18084,7370,136,5,1024.13,0.29,3635.6615
18085,7371,83,2,3385.39,0.02,6635.3643999999995
18086,7372,122,1,609.37,0.21,481.4023
18087,7373,28,5,2890.24,0.01,14306.687999999998
18088,7373,197,1,2890.92,0.01,2862.0108
18089,7373,41,3,951.37,0.02,2797.0278000000003
18090,7373,150,1,2575.44,0.03,2498.1768
18091,7373,193,4,1614.37,0.01,6392.905199999999
18092,7374,171,5,56.25,0.01,278.4375
18093,7375,121,2,1028.88,0.23,1584.4752000000003
18094,7376,91,4,2553.54,0.03,9907.7352
18095,7376,190,3,1978.4,0.02,5816.496000000001
18096,7376,13,2,1955.34,0.01,3871.5732
18097,7377,176,3,737.67,0.04,2124.4896
18098,7377,187,4,781.94,0.02,3065.2048
18099,7378,83,2,2625.4,0.0,5250.8
18100,7378,119,2,867.88,0.25,1301.82
18101,7378,145,2,2957.06,0.1,5322.708
18102,7378,46,1,360.18,0.2,288.144
18103,7379,3,3,2405.05,0.01,7142.998500000001
18104,7379,25,1,1239.32,0.02,1214.5336
18105,7379,105,1,944.52,0.03,916.1844
18106,7380,67,4,2802.17,0.04,10760.3328
18107,7381,88,1,2800.15,0.04,2688.144
18108,7381,55,4,2363.35,0.06,8886.196
18109,7381,58,5,1385.61,0.29,4918.915499999999
18110,7381,100,3,2422.86,0.13,6323.6646
18111,7381,46,1,405.2,0.1,364.68
18112,7381,126,3,1734.75,0.24,3955.23
18113,7382,26,4,3033.51,0.01,12012.6996
18114,7383,73,4,1473.46,0.02,5775.9632
18115,7383,86,3,2417.89,0.0,7253.67
18116,7383,121,3,1296.12,0.03,3771.7092
18117,7384,145,1,3219.91,0.02,3155.5117999999998
18118,7384,77,5,1550.76,0.01,7676.262
18119,7384,15,4,1400.04,0.02,5488.1568
18120,7384,71,5,660.63,0.05,3137.9925
18121,7384,65,2,2653.13,0.01,5253.1974
18122,7384,93,2,2857.38,0.01,5657.6124
18123,7385,83,2,3454.48,0.0,6908.96
18124,7385,26,4,3002.87,0.02,11771.250399999999
18125,7385,129,4,2315.19,0.0,9260.76
18126,7386,179,5,333.43,0.23,1283.7055
18127,7386,74,1,2333.0,0.18,1913.0600000000002
18128,7386,116,4,1048.24,0.15,3564.016
18129,7386,46,1,436.71,0.03,423.60869999999994
18130,7386,72,1,739.65,0.13,643.4955
18131,7387,1,2,1296.28,0.2,2074.0480000000002
18132,7388,115,4,3136.66,0.09,11417.4424
18133,7389,193,5,1581.76,0.03,7671.536
18134,7389,23,1,953.45,0.07,886.7085
18135,7390,83,4,3281.76,0.05,12470.688
18136,7390,77,3,1488.1,0.05,4241.084999999999
18137,7390,13,4,1896.09,0.04,7280.985599999999
18138,7390,56,5,2177.64,0.02,10670.435999999998
18139,7390,47,5,1531.46,0.01,7580.727
18140,7390,38,2,123.84,0.0,247.68
18141,7391,73,1,1473.46,0.02,1443.9908
18142,7392,136,1,1009.71,0.3,706.797
18143,7393,172,1,2593.44,0.05,2463.768
18144,7393,116,5,1183.89,0.04,5682.6720000000005
18145,7393,90,1,583.82,0.04,560.4672
18146,7394,9,2,2543.65,0.05,4832.935
18147,7394,111,4,2591.7,0.02,10159.464
18148,7394,142,1,3146.76,0.03,3052.3572
18149,7395,33,4,1606.73,0.29,4563.1132
18150,7395,136,2,1355.89,0.06,2549.0732000000003
18151,7396,46,1,396.19,0.12,348.6472
18152,7396,82,5,2581.96,0.21,10198.742
18153,7396,75,2,1450.4,0.24,2204.608
18154,7396,66,2,778.49,0.26,1152.1652
18155,7396,89,3,1822.03,0.04,5247.4464
18156,7396,11,2,1407.31,0.03,2730.1814
18157,7397,171,4,54.55,0.04,209.47199999999998
18158,7397,105,3,963.99,0.01,2863.0503000000003
18159,7398,157,1,666.98,0.03,646.9706
18160,7398,8,2,1211.85,0.0,2423.7
18161,7398,56,3,2199.86,0.01,6533.5842
18162,7399,83,4,3039.94,0.12,10700.5888
18163,7400,106,2,2257.5,0.02,4424.7
18164,7401,55,5,1910.79,0.24,7261.002
18165,7402,7,5,487.26,0.02,2387.574
18166,7403,72,2,841.67,0.01,1666.5066
18167,7404,76,3,551.11,0.16,1388.7972
18168,7404,60,1,377.02,0.25,282.765
18169,7404,72,3,595.12,0.3,1249.752
18170,7405,2,3,3225.47,0.05,9192.5895
18171,7405,63,3,2416.31,0.19,5871.6333
18172,7405,146,4,2511.88,0.05,9545.144
18173,7406,19,3,911.12,0.03,2651.3592
18174,7406,52,2,1140.29,0.03,2212.1625999999997
18175,7407,25,1,948.46,0.25,711.345
18176,7407,154,4,713.28,0.29,2025.7151999999999
18177,7407,52,3,916.94,0.22,2145.6396000000004
18178,7408,3,1,2380.75,0.02,2333.1349999999998
18179,7408,103,5,1837.09,0.01,9093.5955
18180,7409,132,4,3104.66,0.03,12046.0808
18181,7410,186,5,2143.68,0.01,10611.216
18182,7410,67,3,2130.82,0.0,6392.460000000001
18183,7411,33,4,1697.25,0.25,5091.75
18184,7411,132,3,2624.56,0.18,6456.417600000001
18185,7412,172,1,2593.44,0.05,2463.768
18186,7413,89,2,1803.05,0.0,3606.1
18187,7413,184,3,3191.12,0.0,9573.36
18188,7413,78,3,3179.26,0.02,9347.0244
18189,7414,56,1,2155.42,0.03,2090.7574
18190,7415,147,1,2882.47,0.01,2853.6452999999997
18191,7416,73,5,1503.53,0.0,7517.65
18192,7416,14,2,2068.92,0.14,3558.5424000000003
18193,7417,102,2,617.55,0.05,1173.3449999999998
18194,7417,188,5,94.06,0.05,446.78499999999997
18195,7417,62,3,244.49,0.01,726.1353
18196,7418,146,1,2511.88,0.05,2386.286
18197,7418,170,3,1321.29,0.02,3884.5926
18198,7418,141,5,1802.37,0.03,8741.494499999999
18199,7419,83,2,3350.85,0.03,6500.648999999999
18200,7419,102,5,650.05,0.0,3250.25
18201,7419,108,3,1103.8,0.01,3278.2859999999996
18202,7420,54,3,3247.3,0.02,9547.062000000002
18203,7421,62,3,244.49,0.01,726.1353
18204,7421,36,1,1520.5,0.0,1520.5
18205,7422,149,2,88.25,0.01,174.73499999999999
18206,7422,50,4,2881.52,0.03,11180.2976
18207,7423,64,4,906.12,0.01,3588.2352
18208,7423,35,5,2776.09,0.04,13325.232
18209,7423,22,5,580.76,0.01,2874.762
18210,7424,126,4,2236.91,0.02,8768.687199999998
18211,7424,160,4,2938.45,0.01,11636.261999999999
18212,7424,142,5,3114.32,0.04,14948.735999999999
18213,7425,9,2,2543.65,0.05,4832.935
18214,7426,98,3,2989.67,0.05,8520.5595
18215,7427,48,2,3154.17,0.0,6308.34
18216,7428,199,5,1693.17,0.16,7111.314
18217,7429,105,5,963.99,0.01,4771.7505
18218,7430,92,5,1964.34,0.04,9428.831999999999
18219,7430,134,3,270.48,0.04,778.9824
18220,7430,31,1,174.25,0.03,169.0225
18221,7431,24,4,2912.52,0.01,11533.5792
18222,7431,108,3,1114.95,0.0,3344.8500000000004
18223,7432,174,5,1136.48,0.05,5398.28
18224,7433,125,3,323.26,0.02,950.3843999999999
18225,7433,26,3,2972.23,0.03,8649.1893
18226,7433,52,5,1128.54,0.04,5416.991999999999
18227,7433,151,4,701.11,0.03,2720.3068
18228,7433,169,3,344.26,0.05,981.141
18229,7434,151,3,693.88,0.04,1998.3743999999997
18230,7434,24,1,2853.68,0.03,2768.0696
18231,7434,152,3,1717.21,0.01,5100.1137
18232,7435,57,2,1487.74,0.21,2350.6292000000003
18233,7436,25,3,1226.67,0.03,3569.6097
18234,7437,53,2,205.06,0.03,397.8164
18235,7437,128,2,1325.32,0.01,2624.1335999999997
18236,7438,66,2,894.21,0.15,1520.157
18237,7439,32,5,299.58,0.19,1213.299
18238,7439,103,4,1799.98,0.03,6983.9223999999995
18239,7440,184,1,3159.21,0.01,3127.6179
18240,7440,143,4,1399.44,0.05,5317.872
18241,7441,9,5,2623.98,0.02,12857.501999999999
18242,7442,65,5,1875.95,0.3,6565.825
18243,7442,134,3,267.66,0.05,762.831
18244,7442,3,2,2332.17,0.04,4477.7663999999995
18245,7442,129,1,1921.61,0.17,1594.9362999999998
18246,7443,70,4,1153.25,0.02,4520.74
18247,7444,178,4,1593.07,0.11,5671.3292
18248,7445,45,1,457.74,0.07,425.6982
18249,7445,143,2,1296.32,0.12,2281.5232
18250,7446,17,2,3138.69,0.05,5963.5109999999995
18251,7446,72,5,850.17,0.0,4250.849999999999
18252,7446,85,1,3333.24,0.02,3266.5751999999998
18253,7447,112,3,437.74,0.04,1260.6912
18254,7447,2,4,3361.28,0.01,13310.668800000001
18255,7447,122,3,755.93,0.02,2222.4342
18256,7447,34,5,1310.5,0.04,6290.4
18257,7448,72,5,739.65,0.13,3217.4775
18258,7448,113,2,312.17,0.29,443.2814
18259,7449,167,5,449.74,0.29,1596.5769999999998
18260,7449,121,5,948.71,0.29,3367.9205
18261,7449,37,5,2201.17,0.04,10565.616
18262,7450,175,5,854.6,0.01,4230.2699999999995
18263,7450,161,5,2196.98,0.04,10545.503999999999
18264,7450,172,5,2729.94,0.0,13649.7
18265,7450,63,1,2833.94,0.05,2692.243
18266,7450,81,4,1710.62,0.02,6705.630399999999
18267,7450,149,5,85.57,0.04,410.73599999999993
18268,7451,48,3,3028.0,0.04,8720.64
18269,7451,45,4,487.27,0.01,1929.5892
18270,7451,50,5,2822.11,0.05,13405.022500000001
18271,7451,187,2,765.98,0.04,1470.6816
18272,7451,159,4,3259.26,0.04,12515.5584
18273,7452,172,3,2675.34,0.02,7865.4996
18274,7452,132,3,3040.65,0.05,8665.8525
18275,7452,171,3,55.68,0.02,163.6992
18276,7452,22,2,563.16,0.04,1081.2672
18277,7453,40,3,454.44,0.04,1308.7872
18278,7453,42,2,2810.12,0.02,5507.8351999999995
18279,7453,182,2,1026.21,0.01,2031.8958
18280,7454,174,2,1148.44,0.04,2205.0048
18281,7454,14,3,2309.49,0.04,6651.331199999999
18282,7455,168,1,993.57,0.03,963.7629000000001
18283,7456,72,5,595.12,0.3,2082.9199999999996
18284,7456,178,3,1467.78,0.18,3610.7388000000005
18285,7456,141,1,1672.3,0.1,1505.07
18286,7456,91,3,2000.72,0.24,4561.6416
18287,7456,182,3,746.34,0.28,1612.0944
18288,7457,86,3,2345.35,0.03,6824.968499999999
18289,7457,113,1,439.68,0.0,439.68
